,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
51,0.004216670989990234,1.6253083895985616e-05,0.001065826416015625,7.867957605133264e-06,0.6,2,"{'learning_rate': 0.6, 'n_estimators': 2}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
52,0.008771753311157227,3.133970278839785e-05,0.001329326629638672,1.1360939248235822e-05,0.6,5,"{'learning_rate': 0.6, 'n_estimators': 5}",0.6304347826086957,0.5993788819875776,0.5993788819875776,0.632398753894081,0.6105919003115264,0.6144366401578917,0.01446950087919805,39,-0.6144366401578917,0.01446950087919805,0.01446950087919805
53,0.016369056701660157,2.7814937767504693e-05,0.0017470836639404297,1.764838676959333e-05,0.6,10,"{'learning_rate': 0.6, 'n_estimators': 10}",0.6086956521739131,0.6024844720496895,0.6086956521739131,0.632398753894081,0.6074766355140186,0.611950233161123,0.010477979808128406,49,-0.611950233161123,0.010477979808128406,0.010477979808128406
54,0.023986244201660158,5.351009565752194e-05,0.0022108078002929686,0.00012486610821012625,0.6,15,"{'learning_rate': 0.6, 'n_estimators': 15}",0.639751552795031,0.6024844720496895,0.5962732919254659,0.6230529595015576,0.5887850467289719,0.6100694646001432,0.018710908241123633,56,-0.6100694646001432,0.018710908241123633,0.018710908241123633
55,0.03157210350036621,6.370515880406515e-05,0.002536439895629883,1.2675799047346655e-05,0.6,20,"{'learning_rate': 0.6, 'n_estimators': 20}",0.6366459627329193,0.6055900621118012,0.5962732919254659,0.632398753894081,0.5981308411214953,0.6138077823571526,0.017250869385622047,43,-0.6138077823571526,0.017250869385622047,0.017250869385622047
56,0.03919978141784668,0.00018681773960550744,0.0029619216918945314,4.070983100576134e-05,0.6,25,"{'learning_rate': 0.6, 'n_estimators': 25}",0.6211180124223602,0.6086956521739131,0.5838509316770186,0.6043613707165109,0.6043613707165109,0.6044774675412626,0.01200151452308691,71,-0.6044774675412626,0.01200151452308691,0.01200151452308691
57,0.04676289558410644,6.186094296694196e-05,0.0033463001251220702,1.4695251681715563e-05,0.6,30,"{'learning_rate': 0.6, 'n_estimators': 30}",0.6273291925465838,0.6086956521739131,0.577639751552795,0.6074766355140186,0.5919003115264797,0.602608308662758,0.01679266806779157,76,-0.602608308662758,0.01679266806779157,0.01679266806779157
58,0.06230592727661133,0.00020401966932335228,0.00419001579284668,3.823431268473633e-05,0.6,40,"{'learning_rate': 0.6, 'n_estimators': 40}",0.6273291925465838,0.6180124223602484,0.5838509316770186,0.6043613707165109,0.573208722741433,0.6013525280083589,0.02029665964555657,79,-0.6013525280083589,0.02029665964555657,0.02029665964555657
59,0.07710099220275879,0.00017940037248552888,0.004921054840087891,1.342667093184014e-05,0.6,50,"{'learning_rate': 0.6, 'n_estimators': 50}",0.6366459627329193,0.6149068322981367,0.5745341614906833,0.5794392523364486,0.5919003115264797,0.5994853040769335,0.0232407999137555,84,-0.5994853040769335,0.0232407999137555,0.0232407999137555
60,0.002708578109741211,1.4351610280278871e-05,0.000980520248413086,1.2146344431477956e-05,0.7,1,"{'learning_rate': 0.7, 'n_estimators': 1}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
